2.371399769654214840e+00 2.312587195841243837e+00 2.331303839876521344e+00 1.769755314709154037e+00 1.743247027050493836e+00 1.800403509338091679e+00 2.728081772514846293e+00 2.674434815199933979e+00 2.751789298481789992e+00 1.358824188563519275e+00 1.705764354230289159e+00 1.818276840229012148e+00 0.000000000000000000e+00 9.840831179551448038e-01 1.410081767666265140e+00 2.534988306569119665e+00 2.212187028229754215e+00 2.368456350817079947e+00 1.812922063154234875e+00 1.854642239367749745e+00 2.043758523866517240e+00 2.023211468110917011e+00 2.155680164042064639e+00 1.929345900134461278e+00 3.822629805642595802e+00 4.072054303464661018e+00 4.187404099892246379e+00 1.317947200517421535e+00 1.317413598861181256e+00 1.302237371632295249e+00 2.738687978704251957e+00 2.695936962064275910e+00 2.603906115275659516e+00 1.305074919569187752e+00
2.818186910155611180e+00 2.794206471834712158e+00 2.714401558950528592e+00 1.882904749892319041e+00 1.916863071919524319e+00 1.924526088387452205e+00 2.870931351302254075e+00 2.825082389949525208e+00 2.871867321203111167e+00 1.822057889058579683e+00 2.084809374467075926e+00 2.132386542355601211e+00 9.840831179551448038e-01 0.000000000000000000e+00 6.265703100387662872e-01 2.830634802143249917e+00 2.392528214182350066e+00 2.391370175650428642e+00 2.138363435208865404e+00 1.766575380282072727e+00 1.507455379434514020e+00 2.234677630271726390e+00 2.464961339107153648e+00 2.108939845647886724e+00 4.161871297434329264e+00 4.391801121701866428e+00 4.431245180454254751e+00 1.616427287710965777e+00 1.550309115831126405e+00 1.493852943546009726e+00 1.905043764909752468e+00 1.861848009127019310e+00 1.853978704151778123e+00 1.499664031339802639e+00
3.045738203038087288e+00 3.108552841512034703e+00 2.973980113851095730e+00 2.111622971965827045e+00 2.171399700269597943e+00 2.184365583364845875e+00 3.061029028915921213e+00 3.016112036054578116e+00 3.024445472569306848e+00 2.163977227435317729e+00 2.378665045732219152e+00 2.416739141959453274e+00 1.410081767666265140e+00 6.265703100387662872e-01 0.000000000000000000e+00 2.920248618871471358e+00 2.469649110200005993e+00 2.365402200299302926e+00 2.306928806807283738e+00 1.920097726372874902e+00 1.582931545132985951e+00 2.437031331313937788e+00 2.736571422587025459e+00 2.364495052804850062e+00 4.243721391096980433e+00 4.400448297756999416e+00 4.431221494576334408e+00 1.957119965122696259e+00 1.887271300556688791e+00 1.824256390136300254e+00 1.475940301058118465e+00 1.433042756327540967e+00 1.430356189935657829e+00 1.829012653686865608e+00
3.281038947929900029e+00 3.184515228252941199e+00 3.203276723099150569e+00 2.950101483099697219e+00 2.909307718097817297e+00 2.955404263230235529e+00 3.464723175992385329e+00 3.475993518361393697e+00 3.585110628278806999e+00 2.666527028453405279e+00 2.642855629806792894e+00 2.587400234296427293e+00 2.534988306569119665e+00 2.830634802143249917e+00 2.920248618871471358e+00 0.000000000000000000e+00 7.251986596236132954e-01 1.202334090666719035e+00 2.854840645493867957e+00 3.134832115955315857e+00 3.209660033502907961e+00 3.138752413154552556e+00 3.211366228881681550e+00 2.993728118578941721e+00 4.278428037445242360e+00 4.405728514411503483e+00 4.431230505523073404e+00 2.713313937924883845e+00 2.696849800316255763e+00 2.708569296405967552e+00 3.427700660455051285e+00 3.377933651922474301e+00 3.407703271821806545e+00 2.735789749996202946e+00
3.264345606657637955e+00 3.147211694799662229e+00 3.203276723099150569e+00 2.846763541237340878e+00 2.835376765288700973e+00 2.864487794002938958e+00 3.375374514094279910e+00 3.408478877751178526e+00 3.459943097396624090e+00 2.544056129180324533e+00 2.546863465550682548e+00 2.500100734499425492e+00 2.212187028229754215e+00 2.392528214182350066e+00 2.469649110200005993e+00 7.251986596236132954e-01 0.000000000000000000e+00 7.160931728018844478e-01 2.635607539947685041e+00 2.786031691815324063e+00 2.896466829180901925e+00 2.997057365806576446e+00 3.100427264491250945e+00 2.886596357533040003e+00 4.278427904120099434e+00 4.437389706326447580e+00 4.436353480374726210e+00 2.556202370851663019e+00 2.579665025205368778e+00 2.568759872862021787e+00 3.044764725715126907e+00 3.015967257434851501e+00 3.069870203838288347e+00 2.574861974108739737e+00
3.465223636671464824e+00 3.280300680430130011e+00 3.435646437656581842e+00 2.950101483099697219e+00 2.958979730292690125e+00 2.972002433985928338e+00 3.464723175992385329e+00 3.459717390442313523e+00 3.531036605236547832e+00 2.667434641217102165e+00 2.680125335474212278e+00 2.587400234296427293e+00 2.368456350817079947e+00 2.391370175650428642e+00 2.365402200299302926e+00 1.202334090666719035e+00 7.160931728018844478e-01 0.000000000000000000e+00 2.551513549286932747e+00 2.777408470884831004e+00 2.733794268271469097e+00 3.138752413154552556e+00 3.211366406507639937e+00 2.993728118578941721e+00 4.351388613050374943e+00 4.615491743784739143e+00 4.563752318609470393e+00 2.698142265383883576e+00 2.695570576328050194e+00 2.687668415141155620e+00 2.935027357118279223e+00 2.874384374324269409e+00 2.938953318530056702e+00 2.667629127675221312e+00
3.026607608531253657e+00 2.903357440922580412e+00 2.986528709834722850e+00 1.943139632574247821e+00 2.006973728964859038e+00 2.013328915378453043e+00 2.808199736077008346e+00 2.755115764540974066e+00 2.827786130108560059e+00 1.709042169833821845e+00 1.745628611615222869e+00 1.694387375305791199e+00 1.812922063154234875e+00 2.138363435208865404e+00 2.306928806807283738e+00 2.854840645493867957e+00 2.635607539947685041e+00 2.551513549286932747e+00 0.000000000000000000e+00 8.263638165699679350e-01 1.089474233805405756e+00 2.414788868392752974e+00 2.599361610609474127e+00 2.238464382819455256e+00 4.238478635606736766e+00 4.409557174234027599e+00 4.464561985568663793e+00 1.673905705921771681e+00 1.699181864931603281e+00 1.666564605535128640e+00 2.394662534658952957e+00 2.569085838091021756e+00 2.673725435397517725e+00 1.672245488035376093e+00
3.381553237510277476e+00 3.357662979317768581e+00 3.316720758667432101e+00 2.333667590277481274e+00 2.402295934246048148e+00 2.399881411085484473e+00 3.090657066202730174e+00 3.040370464578186827e+00 3.043048722262922556e+00 2.286193219418321654e+00 2.337600723987481643e+00 2.289026117298819774e+00 1.854642239367749745e+00 1.766575380282072727e+00 1.920097726372874902e+00 3.134832115955315857e+00 2.786031691815324063e+00 2.777408470884831004e+00 8.263638165699679350e-01 0.000000000000000000e+00 5.406902589349713573e-01 2.753917771691613225e+00 3.001990682805736999e+00 2.581851663511263162e+00 4.316417036899237836e+00 4.524642701272912682e+00 4.502300114315272772e+00 2.185208506476812307e+00 2.204429027641597205e+00 2.164320405993854113e+00 2.027308755021378417e+00 2.152217760689556503e+00 2.281918780393487278e+00 2.168096454993060362e+00
3.439965330370792884e+00 3.503287346588728202e+00 3.397909995718557674e+00 2.437993847685174131e+00 2.521094085995694289e+00 2.519223015766728135e+00 3.225411307301821573e+00 3.200895693908614614e+00 3.099943354735711143e+00 2.470937025736643644e+00 2.543411758458533178e+00 2.511129487270609140e+00 2.043758523866517240e+00 1.507455379434514020e+00 1.582931545132985951e+00 3.209660033502907961e+00 2.896466829180901925e+00 2.733794268271469097e+00 1.089474233805405756e+00 5.406902589349713573e-01 0.000000000000000000e+00 2.876014676123040292e+00 3.124632535346091089e+00 2.736630307396645367e+00 4.413918084954596033e+00 4.594204204212720910e+00 4.505649969124954524e+00 2.360697343663327175e+00 2.380233949346470368e+00 2.340338248877473326e+00 1.740241227733211327e+00 1.857605485433205805e+00 1.983456722483675438e+00 2.344045688123654880e+00
2.195758593715725571e+00 2.114419712358332148e+00 2.217184916979652254e+00 2.072977999981035602e+00 2.069511394997860965e+00 2.076974436209257480e+00 2.740911642043639684e+00 2.743602899420118924e+00 2.799137519451972089e+00 1.832924208666770305e+00 1.902298659186101304e+00 1.904739297920259755e+00 2.023211468110917011e+00 2.234677630271726390e+00 2.437031331313937788e+00 3.138752413154552556e+00 2.997057365806576446e+00 3.138752413154552556e+00 2.414788868392752974e+00 2.753917771691613225e+00 2.876014676123040292e+00 0.000000000000000000e+00 1.333582216130474896e+00 1.294033411935370470e+00 3.136778329055281311e+00 3.375633066815992400e+00 3.549970954955964153e+00 1.777755348959328741e+00 1.804721715119481429e+00 1.815968466424993100e+00 3.311959238835518349e+00 3.229702784514334901e+00 3.186736303567106798e+00 1.815626206427446876e+00
2.272365496807370544e+00 2.146111341601825373e+00 2.243023316570393000e+00 2.136327047946161350e+00 2.068007417829684336e+00 2.115487962161227919e+00 2.648123779595469518e+00 2.725372362800550619e+00 2.813342678632797522e+00 1.855160028731438926e+00 1.899918911278236866e+00 1.908308168505920221e+00 2.155680164042064639e+00 2.464961339107153648e+00 2.736571422587025459e+00 3.211366228881681550e+00 3.100427264491250945e+00 3.211366406507639937e+00 2.599361610609474127e+00 3.001990682805736999e+00 3.124632535346091089e+00 1.333582216130474896e+00 0.000000000000000000e+00 1.316937985819826462e+00 3.196234860620160489e+00 3.363896449204348826e+00 3.520781038634243743e+00 1.781088513210894009e+00 1.814196388682272287e+00 1.815043792043092852e+00 3.553240163781081762e+00 3.485765099526096922e+00 3.501908763510649614e+00 1.812975708877694325e+00
2.270823550661821510e+00 2.104420385627444823e+00 2.199271953621400044e+00 1.826240719674752988e+00 1.837184684008966506e+00 1.866581293589114177e+00 2.608327563256104931e+00 2.618566121068997887e+00 2.657468947052584518e+00 1.609801331223077892e+00 1.779446393172959828e+00 1.794440555523838965e+00 1.929345900134461278e+00 2.108939845647886724e+00 2.364495052804850062e+00 2.993728118578941721e+00 2.886596357533040003e+00 2.993728118578941721e+00 2.238464382819455256e+00 2.581851663511263162e+00 2.736630307396645367e+00 1.294033411935370470e+00 1.316937985819826462e+00 0.000000000000000000e+00 3.481501220769431360e+00 3.685078914232094327e+00 3.813294543135549830e+00 1.468706647286586398e+00 1.494491921910743981e+00 1.494873508392271955e+00 3.108425305820186058e+00 3.071492852200945034e+00 3.155312606588750679e+00 1.493655134134814988e+00
2.802018879851576827e+00 3.094038723783181677e+00 2.922916630671396732e+00 3.830752305075177500e+00 3.667800110177551254e+00 3.776229971000365726e+00 4.154356831365837444e+00 4.242025265933656364e+00 4.209812947499587565e+00 3.543066576969393644e+00 3.569268023079151142e+00 3.594508948202676635e+00 3.822629805642595802e+00 4.161871297434329264e+00 4.243721391096980433e+00 4.278428037445242360e+00 4.278427904120099434e+00 4.351388613050374943e+00 4.238478635606736766e+00 4.316417036899237836e+00 4.413918084954596033e+00 3.136778329055281311e+00 3.196234860620160489e+00 3.481501220769431360e+00 0.000000000000000000e+00 1.241682957914801655e+00 1.058571320179142239e+00 3.576753572168381190e+00 3.579435823845270370e+00 3.622780103245970107e+00 4.492252577240932965e+00 4.488550882227167804e+00 4.510326733183538828e+00 3.620972865279756370e+00
3.045358177437318403e+00 3.272260438316031195e+00 3.116249613696363330e+00 4.029381625051270177e+00 3.867080632550578212e+00 3.970038028489015325e+00 4.374822807034227878e+00 4.409623923688332781e+00 4.395430901551016234e+00 3.758539306279985670e+00 3.797810996462442468e+00 3.825280866982524230e+00 4.072054303464661018e+00 4.391801121701866428e+00 4.400448297756999416e+00 4.405728514411503483e+00 4.437389706326447580e+00 4.615491743784739143e+00 4.409557174234027599e+00 4.524642701272912682e+00 4.594204204212720910e+00 3.375633066815992400e+00 3.363896449204348826e+00 3.685078914232094327e+00 1.241682957914801655e+00 0.000000000000000000e+00 9.464361575497900470e-01 3.784315497025975805e+00 3.786497936786979768e+00 3.829425769610398600e+00 4.657419547497686274e+00 4.656216678046734003e+00 4.671339940213376174e+00 3.826477061613199560e+00
3.221650291698430646e+00 3.473383952689062859e+00 3.305356209684093383e+00 4.152189013033510179e+00 3.997182834429453102e+00 4.082998082161082287e+00 4.431471219745978907e+00 4.433984164821767493e+00 4.434066755898605550e+00 3.917402013215948386e+00 3.953791882078188547e+00 3.983714955866084928e+00 4.187404099892246379e+00 4.431245180454254751e+00 4.431221494576334408e+00 4.431230505523073404e+00 4.436353480374726210e+00 4.563752318609470393e+00 4.464561985568663793e+00 4.502300114315272772e+00 4.505649969124954524e+00 3.549970954955964153e+00 3.520781038634243743e+00 3.813294543135549830e+00 1.058571320179142239e+00 9.464361575497900470e-01 0.000000000000000000e+00 3.937984122719205615e+00 3.939208939476582128e+00 3.987686169957472160e+00 4.543288873488817714e+00 4.543173363569631640e+00 4.547755097564518678e+00 3.984570701396888293e+00
1.969669414264608509e+00 1.761520459640281366e+00 1.926293279746044362e+00 1.299532999368006703e+00 1.298830828711787788e+00 1.298961862778579945e+00 2.591424934873779673e+00 2.493546357599954355e+00 2.602779225416878006e+00 8.370896195856548649e-01 1.178347463556808972e+00 1.207396796396527749e+00 1.317947200517421535e+00 1.616427287710965777e+00 1.957119965122696259e+00 2.713313937924883845e+00 2.556202370851663019e+00 2.698142265383883576e+00 1.673905705921771681e+00 2.185208506476812307e+00 2.360697343663327175e+00 1.777755348959328741e+00 1.781088513210894009e+00 1.468706647286586398e+00 3.576753572168381190e+00 3.784315497025975805e+00 3.937984122719205615e+00 0.000000000000000000e+00 3.692122075321677688e-01 5.140024312250147664e-01 2.933720452350217833e+00 2.976141058545069829e+00 3.077410899365074837e+00 5.122758057165988088e-01
1.940271226002732607e+00 1.799555630760659497e+00 1.915893605460329052e+00 1.356953467033789051e+00 1.360386015062403420e+00 1.342657316957603264e+00 2.661957965707394180e+00 2.562645801285762470e+00 2.668587132730298350e+00 8.923011040508765923e-01 1.171538113570317119e+00 1.174519261633338196e+00 1.317413598861181256e+00 1.550309115831126405e+00 1.887271300556688791e+00 2.696849800316255763e+00 2.579665025205368778e+00 2.695570576328050194e+00 1.699181864931603281e+00 2.204429027641597205e+00 2.380233949346470368e+00 1.804721715119481429e+00 1.814196388682272287e+00 1.494491921910743981e+00 3.579435823845270370e+00 3.786497936786979768e+00 3.939208939476582128e+00 3.692122075321677688e-01 0.000000000000000000e+00 3.711615099497762027e-01 2.846256044733442181e+00 2.934154985506383095e+00 3.057467210380607092e+00 3.697358708987963372e-01
2.008915575180944657e+00 1.849791910677160089e+00 1.962454136080281408e+00 1.425354254090253736e+00 1.429141586060218572e+00 1.417266394401967666e+00 2.601609092612721330e+00 2.515393816109939618e+00 2.644114729921312801e+00 9.573628475574003094e-01 1.220363431123316023e+00 1.199870645081258846e+00 1.302237371632295249e+00 1.493852943546009726e+00 1.824256390136300254e+00 2.708569296405967552e+00 2.568759872862021787e+00 2.687668415141155620e+00 1.666564605535128640e+00 2.164320405993854113e+00 2.340338248877473326e+00 1.815968466424993100e+00 1.815043792043092852e+00 1.494873508392271955e+00 3.622780103245970107e+00 3.829425769610398600e+00 3.987686169957472160e+00 5.140024312250147664e-01 3.711615099497762027e-01 0.000000000000000000e+00 2.765960142914814401e+00 2.847184799818338163e+00 2.971402106392999176e+00 7.966750224159115101e-02
3.719522702549868498e+00 3.935449423631418586e+00 3.770201652015499061e+00 2.974279984675539890e+00 3.049644249118471873e+00 3.037869359369649302e+00 3.705512127893384022e+00 3.698764851747036175e+00 3.628673859136197777e+00 3.171618361527279717e+00 3.298645892927516421e+00 3.251576264218600354e+00 2.738687978704251957e+00 1.905043764909752468e+00 1.475940301058118465e+00 3.427700660455051285e+00 3.044764725715126907e+00 2.935027357118279223e+00 2.394662534658952957e+00 2.027308755021378417e+00 1.740241227733211327e+00 3.311959238835518349e+00 3.553240163781081762e+00 3.108425305820186058e+00 4.492252577240932965e+00 4.657419547497686274e+00 4.543288873488817714e+00 2.933720452350217833e+00 2.846256044733442181e+00 2.765960142914814401e+00 0.000000000000000000e+00 5.102236451467754286e-01 1.198359219180581636e+00 2.768218153868658327e+00
3.741153652456023604e+00 3.921452310412404607e+00 3.750202456324188471e+00 3.010186415269475724e+00 3.065474342550905895e+00 3.072096180690659040e+00 3.637253983364453713e+00 3.655247011762360110e+00 3.587599337122766574e+00 3.262104455446180662e+00 3.415447062940491829e+00 3.360377519668488411e+00 2.695936962064275910e+00 1.861848009127019310e+00 1.433042756327540967e+00 3.377933651922474301e+00 3.015967257434851501e+00 2.874384374324269409e+00 2.569085838091021756e+00 2.152217760689556503e+00 1.857605485433205805e+00 3.229702784514334901e+00 3.485765099526096922e+00 3.071492852200945034e+00 4.488550882227167804e+00 4.656216678046734003e+00 4.543173363569631640e+00 2.976141058545069829e+00 2.934154985506383095e+00 2.847184799818338163e+00 5.102236451467754286e-01 0.000000000000000000e+00 8.480173737628469155e-01 2.849990264780880356e+00
3.789144621063069263e+00 3.956493320674146386e+00 3.753118683461344141e+00 3.112447592207414626e+00 3.172520550876854806e+00 3.184048576929273011e+00 3.653153393536275662e+00 3.690199447786280729e+00 3.639156589369428652e+00 3.350444211813108808e+00 3.525805288889837463e+00 3.466269102868638097e+00 2.603906115275659516e+00 1.853978704151778123e+00 1.430356189935657829e+00 3.407703271821806545e+00 3.069870203838288347e+00 2.938953318530056702e+00 2.673725435397517725e+00 2.281918780393487278e+00 1.983456722483675438e+00 3.186736303567106798e+00 3.501908763510649614e+00 3.155312606588750679e+00 4.510326733183538828e+00 4.671339940213376174e+00 4.547755097564518678e+00 3.077410899365074837e+00 3.057467210380607092e+00 2.971402106392999176e+00 1.198359219180581636e+00 8.480173737628469155e-01 0.000000000000000000e+00 2.975365576830119707e+00
2.006412315993911122e+00 1.846372540225225345e+00 1.959731743480974453e+00 1.424287530909094546e+00 1.427524768927829646e+00 1.414891026895942261e+00 2.601847633717805586e+00 2.515905929559590692e+00 2.645398782790836290e+00 9.570879459412614532e-01 1.219467058183389740e+00 1.197197447856658936e+00 1.305074919569187752e+00 1.499664031339802639e+00 1.829012653686865608e+00 2.735789749996202946e+00 2.574861974108739737e+00 2.667629127675221312e+00 1.672245488035376093e+00 2.168096454993060362e+00 2.344045688123654880e+00 1.815626206427446876e+00 1.812975708877694325e+00 1.493655134134814988e+00 3.620972865279756370e+00 3.826477061613199560e+00 3.984570701396888293e+00 5.122758057165988088e-01 3.697358708987963372e-01 7.966750224159115101e-02 2.768218153868658327e+00 2.849990264780880356e+00 2.975365576830119707e+00 0.000000000000000000e+00
