0.000000000000000000e+00 2.614179221355477645e-01 3.757276160665368181e-01 3.732126965611599068e-01
2.614179221355477645e-01 0.000000000000000000e+00 2.890677725014064170e-01 2.871662408320213578e-01
3.757276160665368181e-01 2.890677725014064170e-01 0.000000000000000000e+00 2.667596766107668133e-02
3.732126965611599068e-01 2.871662408320213578e-01 2.667596766107668133e-02 0.000000000000000000e+00
