0.000000000000000000e+00 3.228888221246201673e-01 4.559627560080709574e-01
3.228888221246201673e-01 0.000000000000000000e+00 3.439817724872947791e-01
4.559627560080709574e-01 3.439817724872947791e-01 0.000000000000000000e+00
