0.000000000000000000e+00 2.614178965648702446e-01 3.757275093195149296e-01 3.732126846204564807e-01
2.614178965648702446e-01 0.000000000000000000e+00 2.890677570848758648e-01 2.871663029064705497e-01
3.757275093195149296e-01 2.890677570848758648e-01 0.000000000000000000e+00 2.667597157648793002e-02
3.732126846204564807e-01 2.871663029064705497e-01 2.667597157648793002e-02 0.000000000000000000e+00
