0.000000000000000000e+00 8.090238128317822630e-01 7.766019123687072367e-01 1.734533792739893387e+00 1.770138346877237812e+00 1.815725482605619945e+00 1.125012464708443627e+00 1.157645099236952912e+00 1.189273149012324948e+00
8.090238128317822630e-01 0.000000000000000000e+00 7.840928610991898529e-01 1.721391630587784327e+00 1.705959637589130162e+00 1.809907406981305922e+00 1.009856235286123116e+00 1.035305642433655970e+00 1.066797614452715814e+00
7.766019123687072367e-01 7.840928610991898529e-01 0.000000000000000000e+00 1.721448625731510251e+00 1.726836913991547373e+00 1.787398930593350643e+00 1.086089776955896591e+00 1.116026288479944117e+00 1.129674088770072249e+00
1.734533792739893387e+00 1.721391630587784327e+00 1.721448625731510251e+00 0.000000000000000000e+00 1.272442164362753925e+00 1.284572282583678948e+00 1.484573277460799812e+00 1.495747052104396291e+00 1.496745189977829238e+00
1.770138346877237812e+00 1.705959637589130162e+00 1.726836913991547373e+00 1.272442164362753925e+00 0.000000000000000000e+00 1.311155070683067914e+00 1.439700970735513508e+00 1.466329545671587020e+00 1.466400538920767938e+00
1.815725482605619945e+00 1.809907406981305922e+00 1.787398930593350643e+00 1.284572282583678948e+00 1.311155070683067914e+00 0.000000000000000000e+00 1.485678560464002596e+00 1.510774728613505813e+00 1.517387602363375887e+00
1.125012464708443627e+00 1.009856235286123116e+00 1.086089776955896591e+00 1.484573277460799812e+00 1.439700970735513508e+00 1.485678560464002596e+00 0.000000000000000000e+00 4.313843253155414392e-01 5.577408431481684081e-01
1.157645099236952912e+00 1.035305642433655970e+00 1.116026288479944117e+00 1.495747052104396291e+00 1.466329545671587020e+00 1.510774728613505813e+00 4.313843253155414392e-01 0.000000000000000000e+00 2.982603848641846578e-01
1.189273149012324948e+00 1.066797614452715814e+00 1.129674088770072249e+00 1.496745189977829238e+00 1.466400538920767938e+00 1.517387602363375887e+00 5.577408431481684081e-01 2.982603848641846578e-01 0.000000000000000000e+00
