0.000000000000000000e+00 1.401270704548254198e+00 1.345114234521263885e+00 1.993276900575859489e+00 2.508872230384048940e+00 3.671418090233978582e+00 1.974587176374731134e+00 2.201012276571394199e+00 3.372436944579760620e+00 2.038783363126962733e+00 2.093906511141832461e+00 2.700134307806057343e+00 4.009936673494742365e+00 3.004299232456647761e+00 3.065969460192619067e+00 3.144928062956936277e+00 1.948579406682518611e+00 2.005100342375671474e+00 2.059881795086581757e+00 2.371399769654214840e+00 2.818186808951885336e+00 3.045738296680740476e+00 3.281039121783979162e+00 3.264345606657637955e+00 3.465223636671464824e+00 3.026607608531253657e+00 3.381553237510277476e+00 3.439965496192815220e+00 2.195758593715725571e+00 2.272365371294542857e+00 2.270823676259868140e+00 2.802018676276202491e+00 3.045358177437318403e+00 3.221650468757376817e+00 1.969669486665338143e+00 1.940271226002732607e+00 2.008915504194632717e+00 3.719522702549868498e+00 3.741153652456023604e+00 3.789144621063069263e+00 2.006412387068785108e+00
1.401270704548254198e+00 0.000000000000000000e+00 1.358088463266704515e+00 1.709877885164208910e+00 2.451068700529474231e+00 3.947167270712237386e+00 1.736734921068259441e+00 2.277746512562184744e+00 3.664568970560805106e+00 1.774922327709997472e+00 2.108108434974131473e+00 2.986362250143877795e+00 3.952333310237166497e+00 2.981537955219932368e+00 2.954809057539212969e+00 3.134852131771051820e+00 1.749122552445030010e+00 1.793202053583450972e+00 1.847747746803396041e+00 2.312587195841243837e+00 2.794206573906985014e+00 3.108553025012857685e+00 3.184515228252941199e+00 3.147211694799662229e+00 3.280300680430130011e+00 2.903357440922580412e+00 3.357662979317768581e+00 3.503287183763935886e+00 2.114419712358332148e+00 2.146111474498472393e+00 2.104420385627444823e+00 3.094038723783181677e+00 3.272260089675045780e+00 3.473383788462463428e+00 1.761520459640281366e+00 1.799555630760659497e+00 1.849791987769886736e+00 3.935449278686846686e+00 3.921452310412404607e+00 3.956493464847778085e+00 1.846372462989724239e+00
1.345114234521263885e+00 1.358088463266704515e+00 0.000000000000000000e+00 2.009396804729187913e+00 2.556250013388878806e+00 3.766914491569866463e+00 2.002829217281014262e+00 2.277434201677130954e+00 3.504128235702271166e+00 2.019712894213212095e+00 2.193569345270447890e+00 2.865769443886328816e+00 3.922128504624791567e+00 2.981636004107243387e+00 2.990968699274438425e+00 3.095865392676283356e+00 1.881163130111365822e+00 1.933014308003427439e+00 1.956652917743839204e+00 2.331303717536818976e+00 2.714401558950528592e+00 2.973980113851095730e+00 3.203276723099150569e+00 3.203276723099150569e+00 3.435646603687055656e+00 2.986528614335552501e+00 3.316720586683693739e+00 3.397909995718557674e+00 2.217184916979652254e+00 2.243023570879826512e+00 2.199272083305681136e+00 2.922916630671396732e+00 3.116249979791547275e+00 3.305356209684093383e+00 1.926293279746044362e+00 1.915893605460329052e+00 1.962454063413356264e+00 3.770201652015499061e+00 3.750202304219858007e+00 3.753118835447480706e+00 1.959731670713102947e+00
1.993276900575859489e+00 1.709877885164208910e+00 2.009396804729187913e+00 0.000000000000000000e+00 3.241921031865914404e+00 4.273201032152097234e+00 5.758487901978216472e-01 3.131342497631135036e+00 4.004120175359839884e+00 7.769174734079794531e-01 2.875947736383768660e+00 3.862921497092401069e+00 4.479635488351572548e+00 2.574305528856187131e+00 2.529816806822305697e+00 2.617602121397799575e+00 1.206906304496311755e+00 1.321307535106474473e+00 1.371912053282501098e+00 1.677869825836697970e+00 1.808473304398077630e+00 2.094320616705354521e+00 2.894672569568140563e+00 2.806124023597919237e+00 2.894672569568140563e+00 1.883435666955940890e+00 2.287461986511301504e+00 2.427610173097461299e+00 2.049486720093689929e+00 2.071127134847018603e+00 1.785198947512344425e+00 3.819898358164207419e+00 4.010911977722082078e+00 4.144918065174782562e+00 1.174095564565354577e+00 1.235600264914816337e+00 1.312188403937236014e+00 2.985276166572418788e+00 3.028988450390783349e+00 3.142518797713650169e+00 1.310907882864592144e+00
2.508872230384048940e+00 2.451068700529474231e+00 2.556250013388878806e+00 3.241921031865914404e+00 0.000000000000000000e+00 3.698157176621022835e+00 3.174972986135446984e+00 2.425643124942818307e+00 3.401454996310350865e+00 3.253124761529613274e+00 2.309339614112124295e+00 3.090171995654342751e+00 3.986578268867727814e+00 3.789956402288817916e+00 3.918946364362045465e+00 3.940707833273056515e+00 3.150913115120621111e+00 3.178366784228135344e+00 3.195892542838527639e+00 3.546575533386916668e+00 3.949325146096993588e+00 4.071716691547155875e+00 4.097755590319360763e+00 4.168368169550142888e+00 4.368047844321681694e+00 4.125395473643743038e+00 4.242685055308004216e+00 4.255551211343669316e+00 3.116354498207614565e+00 3.163521879653457436e+00 3.201156578326071145e+00 2.733611062343180631e+00 2.797982737774389772e+00 2.944875739202150733e+00 3.200465651527794275e+00 3.249556620209865798e+00 3.268302015034382002e+00 4.463457945411993144e+00 4.462313493347243920e+00 4.566642914842613976e+00 3.265482986392489018e+00
3.671418090233978582e+00 3.947167270712237386e+00 3.766914491569866463e+00 4.273201032152097234e+00 3.698157176621022835e+00 0.000000000000000000e+00 4.263398694983735027e+00 3.802846186619420088e+00 2.533000829529050701e+00 4.271336595842392114e+00 4.131287688758762400e+00 3.143011034505876822e+00 4.294849511986127411e+00 4.590366764668218025e+00 4.582565985794937014e+00 4.647306995079284242e+00 4.198726250052817299e+00 3.913097094807857168e+00 3.907999608175517725e+00 4.701652117848188261e+00 4.754180374639633833e+00 4.857620703487315339e+00 4.431467615565269469e+00 4.657265715126927219e+00 5.042475287390964844e+00 4.579318237451925455e+00 4.858720881839444061e+00 4.989810093361812804e+00 4.613047750699492688e+00 4.304569496597400402e+00 4.398250810993810767e+00 4.000597615029566789e+00 3.925970664137199861e+00 3.925235695662257829e+00 4.283802731051699730e+00 4.247462542225080462e+00 4.248957140597827475e+00 5.071550605840894121e+00 5.091462535016154867e+00 5.145240565278859535e+00 4.247177957076913479e+00
1.974587176374731134e+00 1.736734921068259441e+00 2.002829217281014262e+00 5.758487901978216472e-01 3.174972986135446984e+00 4.263398694983735027e+00 0.000000000000000000e+00 3.118768063235481058e+00 3.995285107513397715e+00 5.989159056594476338e-01 2.827455289373356884e+00 3.813021386182690264e+00 4.454416008139442162e+00 2.585726280126336540e+00 2.542777992319482649e+00 2.625223161339087508e+00 1.314337645490286421e+00 1.362513131156312562e+00 1.406201373851006631e+00 1.779952808296530353e+00 1.901109120087917104e+00 2.149113503461216990e+00 2.922704782157749648e+00 2.825751048034877755e+00 2.933555662879490100e+00 1.979822715385583853e+00 2.375111559918298809e+00 2.509082531351078060e+00 2.027015969340294266e+00 2.047703067858714476e+00 1.789833604177769155e+00 3.742839310563853772e+00 3.936947720317311994e+00 4.062223520201859728e+00 1.275347310626675057e+00 1.341955766734455491e+00 1.422842056739578087e+00 3.049718785811591282e+00 3.072108992476184408e+00 3.173213787371117256e+00 1.420827093359950721e+00
2.201012276571394199e+00 2.277746512562184744e+00 2.277434201677130954e+00 3.131342497631135036e+00 2.425643124942818307e+00 3.802846186619420088e+00 3.118768063235481058e+00 0.000000000000000000e+00 3.402692057660660740e+00 3.209794742728850458e+00 2.009845706443253999e+00 2.973994019626607255e+00 3.943280668971888225e+00 3.731907288417786184e+00 3.794075698308833733e+00 3.871046688458191554e+00 3.031861807025964417e+00 3.053011639334334948e+00 3.077139616311780124e+00 3.404145507877072152e+00 3.788101227543918537e+00 3.930994349758460960e+00 4.005489112556906761e+00 4.092395114932468658e+00 4.277322895945194325e+00 3.972536729925169041e+00 4.145850058035035701e+00 4.194750036805087845e+00 3.116265355750429400e+00 3.111664192486391478e+00 3.164904032402339418e+00 3.024612288062748622e+00 2.906364523764790597e+00 3.052715017815151199e+00 3.077357701225336584e+00 3.064629797312402371e+00 3.091112904061051214e+00 4.349923439511836243e+00 4.375972803645129972e+00 4.486973495328490991e+00 3.088600992552211988e+00
3.372436944579760620e+00 3.664568970560805106e+00 3.504128235702271166e+00 4.004120175359839884e+00 3.401454996310350865e+00 2.533000829529050701e+00 3.995285107513397715e+00 3.402692057660660740e+00 0.000000000000000000e+00 4.001166057860625180e+00 3.733410723859824643e+00 2.623190323508739041e+00 4.339735657018175985e+00 4.444873945135285886e+00 4.591305863634051576e+00 4.701558697639961260e+00 3.885325675387577338e+00 3.668692073429397738e+00 3.669007069994945969e+00 4.319830752259723461e+00 4.638797568851638964e+00 4.777317556223611206e+00 4.310299759132838915e+00 4.505565904948209521e+00 4.942847229845123813e+00 4.592814381562480897e+00 4.800298064772650086e+00 4.936890202865162891e+00 4.259186482524291328e+00 4.027623562434137661e+00 4.039343883684582082e+00 3.638183068572796053e+00 3.576970777851638417e+00 3.600612638164241819e+00 4.003918306199080845e+00 3.975173915358321874e+00 3.977849504495819755e+00 5.008844215077088435e+00 5.013715581535818089e+00 5.058166656342520717e+00 3.976657531845571469e+00
2.038783363126962733e+00 1.774922327709997472e+00 2.019712894213212095e+00 7.769174734079794531e-01 3.253124761529613274e+00 4.271336595842392114e+00 5.989159056594476338e-01 3.209794742728850458e+00 4.001166057860625180e+00 0.000000000000000000e+00 2.931562873281325476e+00 3.866936810410376513e+00 4.515857678819214627e+00 2.511868435633280328e+00 2.459316634480045227e+00 2.546513935761829828e+00 1.278302731702240180e+00 1.306972379212250068e+00 1.352251156955833755e+00 1.739167980081778975e+00 1.859338799419846699e+00 2.114672883011214477e+00 2.938374678697300180e+00 2.809211737047342172e+00 2.926663743315151667e+00 1.910160692054254428e+00 2.302293624475751699e+00 2.439493380295257197e+00 2.052027498778355330e+00 2.042972275052354458e+00 1.758406247075235074e+00 3.831341034178643135e+00 4.039087426372407030e+00 4.169732158205616379e+00 1.247587467709729614e+00 1.325280150917243160e+00 1.394755642680514773e+00 3.000786603913048634e+00 3.028084374848047489e+00 3.149388622105735891e+00 1.393385768386428358e+00
