0.000000000000000000e+00 3.228888221246201673e-01 4.660419518384907867e-01 4.559627560080709574e-01
3.228888221246201673e-01 0.000000000000000000e+00 3.440925621964313619e-01 3.439817724872947791e-01
4.660419518384907867e-01 3.440925621964313619e-01 0.000000000000000000e+00 8.614697526363299107e-02
4.559627560080709574e-01 3.439817724872947791e-01 8.614697526363299107e-02 0.000000000000000000e+00
