0.000000000000000000e+00 1.409326155803656500e+00 1.347218362184393392e+00 3.004299262123612646e+00 3.069942228786388227e+00 3.144928067207992228e+00 2.802018704903990631e+00 3.045358133536846257e+00 3.221650529621387538e+00 2.195758597774843945e+00 2.273790784305415258e+00 2.288499053248117310e+00 2.027301177825532985e+00 2.083297830914946580e+00 2.081532144753261537e+00 2.589954034404778671e+00 2.596384296350823018e+00 2.348767517414313222e+00 3.733145411620961696e+00 3.741761758752838674e+00 3.808810090009452143e+00 2.371399810997427249e+00 2.818186796301418884e+00 3.045738282049076151e+00 1.948579427265615172e+00 2.005100303481166080e+00 2.059881802658606986e+00 3.030228904915686972e+00 3.444566849273471565e+00 3.465452671840168364e+00 3.281039131291624056e+00 3.264345639421977641e+00 3.465223702259589977e+00 1.969669490624752939e+00 1.940271241506157152e+00 2.008915460937347408e+00 2.006412359305162596e+00
1.409326155803656500e+00 0.000000000000000000e+00 1.358088443578346238e+00 2.981537913369109116e+00 2.954809122391506726e+00 3.137689233673694567e+00 3.094038670491147780e+00 3.272260140064565892e+00 3.473383789745483785e+00 2.126437542430223537e+00 2.173809808892120277e+00 2.104420360215666364e+00 1.842534327193718013e+00 1.883821652270422975e+00 1.866050214249233230e+00 2.618497423906062327e+00 2.450281134843613984e+00 2.175781250000000000e+00 4.009753970924978539e+00 4.002944815970741033e+00 4.041844367351689726e+00 2.312587220892617257e+00 2.794206593045535758e+00 3.108553063720061349e+00 1.749122535884301666e+00 1.793202038051103120e+00 1.847747735950237447e+00 2.906778595137142762e+00 3.357663024443902522e+00 3.503287134153255433e+00 3.184515210060694823e+00 3.147211711791548794e+00 3.280300620654337695e+00 1.761520476084452058e+00 1.799555628284257969e+00 1.849791955848680169e+00 1.846372452731884106e+00
1.347218362184393392e+00 1.358088443578346238e+00 0.000000000000000000e+00 2.983091228045382515e+00 3.018053095204528358e+00 3.117155223096130801e+00 2.922916655065781466e+00 3.116249956910599472e+00 3.305356221818276818e+00 2.217184884820515567e+00 2.244484817762857798e+00 2.231392209946650329e+00 2.055132683510306979e+00 2.096646938059323340e+00 2.073957121417772331e+00 2.374650527941384315e+00 2.648545434603479798e+00 2.242408236494122242e+00 3.855661435708732210e+00 3.851061310570560003e+00 3.858308590726565068e+00 2.331303724227271612e+00 2.714401538428408145e+00 2.973980121343449134e+00 1.881163131888094586e+00 1.933014322412341945e+00 1.956652941658367117e+00 2.986528668053836544e+00 3.316720541000511613e+00 3.397910031129558917e+00 3.203276691101381690e+00 3.203276691101381690e+00 3.435646667245594532e+00 1.926293295361967806e+00 1.915893613019919783e+00 1.962454038434100045e+00 1.959731684925578143e+00
3.004299262123612646e+00 2.981537913369109116e+00 2.983091228045382515e+00 0.000000000000000000e+00 2.206887677679430837e+00 2.241674278085636907e+00 4.154356790602840022e+00 4.374822776474667663e+00 4.431471261982454557e+00 2.740911637978913795e+00 2.648123753511136602e+00 2.608327598281096726e+00 2.462726245691603921e+00 2.458578959548725518e+00 2.448470151838110453e+00 2.750041961349784625e+00 2.847322002202862024e+00 2.942424299097669227e+00 3.719683361728984394e+00 3.639110200928847405e+00 3.679957288825919104e+00 2.728081747195025386e+00 2.870931317152609630e+00 3.061029042018638346e+00 2.571356193341301388e+00 2.590709236717359865e+00 2.592438239720266768e+00 2.808199752739794164e+00 3.103819518338170269e+00 3.225411345988303147e+00 3.464723191427114823e+00 3.375374525976753581e+00 3.464723191427114823e+00 2.591424934013939474e+00 2.661957924691592314e+00 2.601609054927856768e+00 2.601847590041626468e+00
3.069942228786388227e+00 2.954809122391506726e+00 3.018053095204528358e+00 2.206887677679430837e+00 0.000000000000000000e+00 2.270986592665166004e+00 4.356826529533539549e+00 4.604306709380669993e+00 4.580945496893388480e+00 2.758497893235309917e+00 2.725372229534942736e+00 2.618566258068389274e+00 2.420816990265911794e+00 2.426691986971933002e+00 2.414272064692783548e+00 2.714274175160482194e+00 2.786541908413101343e+00 2.810927820533596577e+00 3.709824180241325653e+00 3.670413631444160885e+00 3.723277949709892010e+00 2.674434930174923064e+00 2.825082311865822149e+00 3.016111976953032681e+00 2.493635468494030949e+00 2.539757829971176939e+00 2.539880051671708827e+00 2.755115952171906191e+00 3.040370630207896330e+00 3.200895696693098813e+00 3.475993660669724594e+00 3.408478873828823197e+00 3.459717408475551981e+00 2.493546453214208203e+00 2.562645977793503338e+00 2.515393738156908032e+00 2.515905802911698075e+00
3.144928067207992228e+00 3.137689233673694567e+00 3.117155223096130801e+00 2.241674278085636907e+00 2.270986592665166004e+00 0.000000000000000000e+00 4.209812898804925929e+00 4.420684977830672935e+00 4.444144633565366931e+00 2.799137500347135266e+00 2.831851422092380943e+00 2.657468987299199004e+00 2.477829185041890980e+00 2.502756125407867405e+00 2.464123991088320142e+00 2.758789926714466212e+00 2.901446238352151763e+00 3.001601268670845091e+00 3.629664347029174731e+00 3.616398570822479730e+00 3.654891715474380742e+00 2.751789291194204790e+00 2.871867256029582371e+00 3.024445437206086940e+00 2.573270446506359388e+00 2.616738443139372539e+00 2.628192867169339753e+00 2.827786167143155893e+00 3.043048666613455744e+00 3.103431580487649111e+00 3.585110571099144661e+00 3.459943159220836506e+00 3.531036640574560348e+00 2.602779252811730171e+00 2.668587161954521392e+00 2.644114699583901107e+00 2.645398762575712048e+00
2.802018704903990631e+00 3.094038670491147780e+00 2.922916655065781466e+00 4.154356790602840022e+00 4.356826529533539549e+00 4.209812898804925929e+00 0.000000000000000000e+00 1.246707203217908733e+00 1.058571340175909592e+00 3.136778188405944245e+00 3.196234460463957205e+00 3.481501056925733639e+00 3.816864891957087558e+00 3.788152904071004023e+00 3.803763212694379892e+00 3.603953199000161423e+00 4.088509736472982325e+00 3.343580580367715438e+00 4.538637440093896025e+00 4.488550667773281155e+00 4.510327039478596589e+00 3.822630009657600247e+00 4.161871299575876648e+00 4.243721307087279015e+00 3.543066727903795066e+00 3.569268071772736750e+00 3.594508746117545339e+00 4.273355821460066650e+00 4.391762365544729541e+00 4.413918173801993916e+00 4.278427864539196435e+00 4.278427864539196435e+00 4.351388705222785092e+00 3.576753445082450522e+00 3.579435683159496229e+00 3.622780218876412217e+00 3.620972862818306215e+00
3.045358133536846257e+00 3.272260140064565892e+00 3.116249956910599472e+00 4.374822776474667663e+00 4.604306709380669993e+00 4.420684977830672935e+00 1.246707203217908733e+00 0.000000000000000000e+00 9.589878556135918997e-01 3.375632897833753088e+00 3.363896223991776679e+00 3.685078747346589356e+00 4.034530842295252384e+00 4.000244371578895120e+00 4.025161048084001436e+00 3.820777412318710820e+00 4.353578494316687753e+00 3.766661315396539145e+00 4.679478814211711857e+00 4.656216410061308153e+00 4.671339942121361055e+00 4.072054382260856364e+00 4.391801018201038964e+00 4.400448490173797467e+00 3.758539268338249695e+00 3.797811008196628535e+00 3.825281075516106633e+00 4.492426114586586472e+00 4.586661338544308464e+00 4.594204211972797935e+00 4.405728573078867782e+00 4.437389533588722124e+00 4.615491836476165233e+00 3.784315521755643008e+00 3.786498029764011175e+00 3.829425824305761950e+00 3.826477069765595207e+00
3.221650529621387538e+00 3.473383789745483785e+00 3.305356221818276818e+00 4.431471261982454557e+00 4.580945496893388480e+00 4.444144633565366931e+00 1.058571340175909592e+00 9.589878556135918997e-01 0.000000000000000000e+00 3.549970846996685747e+00 3.520780995598807195e+00 3.813294499895350409e+00 4.167639250096547343e+00 4.110581137603095847e+00 4.166509599904187233e+00 3.977244020829084459e+00 4.464743572189255438e+00 3.815875700791576008e+00 4.686996229440040018e+00 4.627305358387399536e+00 4.606182065796639691e+00 4.187404119048648177e+00 4.431245075863360583e+00 4.431221402053125757e+00 3.917402049619029825e+00 3.953791867425549000e+00 3.983714808202979629e+00 4.464562007528552812e+00 4.502300098478311696e+00 4.505650046272739573e+00 4.431230441159232925e+00 4.436353508501388099e+00 4.563752302985758291e+00 3.937984255122322086e+00 3.939208976809439822e+00 3.987686038087062457e+00 3.984570666725880006e+00
2.195758597774843945e+00 2.126437542430223537e+00 2.217184884820515567e+00 2.740911637978913795e+00 2.758497893235309917e+00 2.799137500347135266e+00 3.136778188405944245e+00 3.375632897833753088e+00 3.549970846996685747e+00 0.000000000000000000e+00 1.333582224066995003e+00 1.295174828588359528e+00 1.921879838146539843e+00 1.906894387315726691e+00 1.921522278711394138e+00 2.582535456426012122e+00 2.718629593210849293e+00 2.350264891446715243e+00 3.314806009545718357e+00 3.258229181002321617e+00 3.186736370691661602e+00 2.023211492340041051e+00 2.234677807756630497e+00 2.437031431888437183e+00 1.832924240881736333e+00 1.902298505742448187e+00 1.904739344128333567e+00 2.414788985580137659e+00 2.753917764409660851e+00 2.889358160426573452e+00 3.138752393277257191e+00 2.997057266182096669e+00 3.138752393277257191e+00 1.777755320758177104e+00 1.804721716354137584e+00 1.815968450473866236e+00 1.815626210722790512e+00
